nohup: les entrées sont ignorées

=== Batch indexation: 24611 tiles to process (24611 total pending) ===
    mode: EXECUTE

  [4174/24611] tile (135,62): 11 sites (11 new) — 2667s elapsed, 1.6 tiles/s, ETA ~?s
  [4175/24611] tile (136,62): 3 sites (3 new) — 2667s elapsed, 1.6 tiles/s, ETA ~?s
  [4176/24611] tile (137,62): 0 sites (0 new) — 2668s elapsed, 1.6 tiles/s, ETA ~?s
  [4177/24611] tile (138,62): 0 sites (0 new) — 2668s elapsed, 1.6 tiles/s, ETA ~?s
  [4178/24611] tile (139,62): 1 sites (1 new) — 2669s elapsed, 1.6 tiles/s, ETA ~?s
  [4179/24611] tile (140,62): 0 sites (0 new) — 2669s elapsed, 1.6 tiles/s, ETA ~?s
  [4180/24611] tile (141,62): 0 sites (0 new) — 2669s elapsed, 1.6 tiles/s, ETA ~?s
  [4181/24611] tile (142,62): 0 sites (0 new) — 2670s elapsed, 1.6 tiles/s, ETA ~?s
  [4182/24611] tile (143,62): 0 sites (0 new) — 2671s elapsed, 1.6 tiles/s, ETA ~?s
  [4183/24611] tile (144,62): 0 sites (0 new) — 2671s elapsed, 1.6 tiles/s, ETA ~?s
  [4184/24611] tile (145,62): 0 sites (0 new) — 2672s elapsed, 1.6 tiles/s, ETA ~?s
  [4185/24611] tile (146,62): 3 sites (3 new) — 2672s elapsed, 1.6 tiles/s, ETA ~?s
  [4186/24611] tile (147,62): 6 sites (5 new) — 2673s elapsed, 1.6 tiles/s, ETA ~?s
  [4187/24611] tile (148,62): 8 sites (8 new) — 2673s elapsed, 1.6 tiles/s, ETA ~?s
  [4188/24611] tile (149,62): 8 sites (8 new) — 2674s elapsed, 1.6 tiles/s, ETA ~?s
  [4189/24611] tile (150,62): 10 sites (10 new) — 2674s elapsed, 1.6 tiles/s, ETA ~?s
  [4190/24611] tile (151,62): 6 sites (6 new) — 2675s elapsed, 1.6 tiles/s, ETA ~?s
  [4191/24611] tile (152,62): 4 sites (4 new) — 2675s elapsed, 1.6 tiles/s, ETA ~?s
  [4192/24611] tile (153,62): 0 sites (0 new) — 2676s elapsed, 1.6 tiles/s, ETA ~?s
  [4193/24611] tile (154,62): 1 sites (1 new) — 2676s elapsed, 1.6 tiles/s, ETA ~?s
  [4194/24611] tile (155,62): 3 sites (3 new) — 2677s elapsed, 1.6 tiles/s, ETA ~?s
  [4195/24611] tile (156,62): 0 sites (0 new) — 2678s elapsed, 1.6 tiles/s, ETA ~?s
  [4196/24611] tile (157,62): 0 sites (0 new) — 2678s elapsed, 1.6 tiles/s, ETA ~?s
  [4197/24611] tile (158,62): 0 sites (0 new) — 2678s elapsed, 1.6 tiles/s, ETA ~?s
  [4198/24611] tile (159,62): 2 sites (2 new) — 2679s elapsed, 1.6 tiles/s, ETA ~?s
  [4199/24611] tile (160,62): 1 sites (1 new) — 2679s elapsed, 1.6 tiles/s, ETA ~?s
  [4200/24611] tile (161,62): 0 sites (0 new) — 2679s elapsed, 1.6 tiles/s, ETA ~?s
  [4201/24611] tile (162,62): 2 sites (2 new) — 2680s elapsed, 1.6 tiles/s, ETA ~?s
  [4202/24611] tile (163,62): 1 sites (1 new) — 2680s elapsed, 1.6 tiles/s, ETA ~?s
  [4203/24611] tile (164,62): 0 sites (0 new) — 2681s elapsed, 1.6 tiles/s, ETA ~?s
  [4204/24611] tile (165,62): 2 sites (2 new) — 2682s elapsed, 1.6 tiles/s, ETA ~?s
  [4205/24611] tile (166,62): 6 sites (6 new) — 2683s elapsed, 1.6 tiles/s, ETA ~?s
  [4206/24611] tile (167,62): 0 sites (0 new) — 2684s elapsed, 1.6 tiles/s, ETA ~?s
  [4207/24611] tile (168,62): 0 sites (0 new) — 2685s elapsed, 1.6 tiles/s, ETA ~?s
  [4208/24611] tile (169,62): 0 sites (0 new) — 2685s elapsed, 1.6 tiles/s, ETA ~?s
  [4209/24611] tile (170,62): 0 sites (0 new) — 2685s elapsed, 1.6 tiles/s, ETA ~?s
  [4210/24611] tile (171,62): 0 sites (0 new) — 2686s elapsed, 1.6 tiles/s, ETA ~?s
  [4211/24611] tile (172,62): 0 sites (0 new) — 2686s elapsed, 1.6 tiles/s, ETA ~?s
  [4212/24611] tile (173,62): 0 sites (0 new) — 2686s elapsed, 1.6 tiles/s, ETA ~?s
  [4213/24611] tile (174,62): 0 sites (0 new) — 2687s elapsed, 1.6 tiles/s, ETA ~?s
  [4214/24611] tile (175,62): 2 sites (2 new) — 2687s elapsed, 1.6 tiles/s, ETA ~?s
  [4215/24611] tile (176,62): 0 sites (0 new) — 2689s elapsed, 1.6 tiles/s, ETA ~?s
  [4216/24611] tile (177,62): 2 sites (2 new) — 2689s elapsed, 1.6 tiles/s, ETA ~?s
  [4217/24611] tile (178,62): 0 sites (0 new) — 2690s elapsed, 1.6 tiles/s, ETA ~?s
  [4218/24611] tile (179,62): 0 sites (0 new) — 2691s elapsed, 1.6 tiles/s, ETA ~?s
  [4219/24611] tile (-167,61): 1 sites (1 new) — 2692s elapsed, 1.6 tiles/s, ETA ~?s
  [4220/24611] tile (-166,61): 2 sites (2 new) — 2692s elapsed, 1.6 tiles/s, ETA ~?s
  [4221/24611] tile (-165,61): 0 sites (0 new) — 2692s elapsed, 1.6 tiles/s, ETA ~?s
  [4222/24611] tile (-164,61): 0 sites (0 new) — 2693s elapsed, 1.6 tiles/s, ETA ~?s
  [4223/24611] tile (-163,61): 2 sites (2 new) — 2693s elapsed, 1.6 tiles/s, ETA ~?s
  [4224/24611] tile (-162,61): 3 sites (3 new) — 2694s elapsed, 1.6 tiles/s, ETA ~?s
  [4225/24611] tile (-161,61): 4 sites (4 new) — 2694s elapsed, 1.6 tiles/s, ETA ~?s
  [4226/24611] tile (-160,61): 4 sites (4 new) — 2695s elapsed, 1.6 tiles/s, ETA ~?s
  [4227/24611] tile (-159,61): 2 sites (2 new) — 2695s elapsed, 1.6 tiles/s, ETA ~?s
  [4228/24611] tile (-158,61): 2 sites (2 new) — 2696s elapsed, 1.6 tiles/s, ETA ~?s
  [4229/24611] tile (-157,61): 1 sites (1 new) — 2697s elapsed, 1.6 tiles/s, ETA ~?s
  [4230/24611] tile (-156,61): 1 sites (1 new) — 2697s elapsed, 1.6 tiles/s, ETA ~?s
  [4231/24611] tile (-155,61): 0 sites (0 new) — 2697s elapsed, 1.6 tiles/s, ETA ~?s
  [4232/24611] tile (-154,61): 0 sites (0 new) — 2698s elapsed, 1.6 tiles/s, ETA ~?s
  [4233/24611] tile (-153,61): 0 sites (0 new) — 2698s elapsed, 1.6 tiles/s, ETA ~?s
  [4234/24611] tile (-152,61): 3 sites (3 new) — 2699s elapsed, 1.6 tiles/s, ETA ~?s
  [4235/24611] tile (-151,61): 3 sites (3 new) — 2700s elapsed, 1.6 tiles/s, ETA ~?s
  [4236/24611] tile (-150,61): 40 sites (40 new) — 2704s elapsed, 1.6 tiles/s, ETA ~?s
  [4237/24611] tile (-149,61): 3 sites (3 new) — 2704s elapsed, 1.6 tiles/s, ETA ~?s
  [4238/24611] tile (-148,61): 2 sites (2 new) — 2705s elapsed, 1.6 tiles/s, ETA ~?s
  [4239/24611] tile (-147,61): 2 sites (2 new) — 2706s elapsed, 1.6 tiles/s, ETA ~?s
  [4240/24611] tile (-146,61): 3 sites (3 new) — 2708s elapsed, 1.6 tiles/s, ETA ~?s
  [4241/24611] tile (-145,61): 2 sites (2 new) — 2708s elapsed, 1.6 tiles/s, ETA ~?s
  [4242/24611] tile (-144,61): 0 sites (0 new) — 2709s elapsed, 1.6 tiles/s, ETA ~?s
  [4243/24611] tile (-143,61): 1 sites (1 new) — 2709s elapsed, 1.6 tiles/s, ETA ~?s
  [4244/24611] tile (-142,61): 0 sites (0 new) — 2710s elapsed, 1.6 tiles/s, ETA ~?s
  [4245/24611] tile (-141,61): 2 sites (2 new) — 2710s elapsed, 1.6 tiles/s, ETA ~?s
  [4246/24611] tile (-140,61): 1 sites (1 new) — 2711s elapsed, 1.6 tiles/s, ETA ~?s
  [4247/24611] tile (-139,61): 3 sites (3 new) — 2711s elapsed, 1.6 tiles/s, ETA ~?s
  [4248/24611] tile (-138,61): 1 sites (1 new) — 2711s elapsed, 1.6 tiles/s, ETA ~?s
  [4249/24611] tile (-137,61): 1 sites (1 new) — 2712s elapsed, 1.6 tiles/s, ETA ~?s
  [4250/24611] tile (-136,61): 6 sites (6 new) — 2712s elapsed, 1.6 tiles/s, ETA ~?s
  [4251/24611] tile (-135,61): 6 sites (6 new) — 2713s elapsed, 1.6 tiles/s, ETA ~?s
  [4252/24611] tile (-134,61): 0 sites (0 new) — 2713s elapsed, 1.6 tiles/s, ETA ~?s
  [4253/24611] tile (-133,61): 2 sites (2 new) — 2714s elapsed, 1.6 tiles/s, ETA ~?s
  [4254/24611] tile (-132,61): 0 sites (0 new) — 2714s elapsed, 1.6 tiles/s, ETA ~?s
  [4255/24611] tile (-131,61): 0 sites (0 new) — 2714s elapsed, 1.6 tiles/s, ETA ~?s
  [4256/24611] tile (-130,61): 1 sites (1 new) — 2715s elapsed, 1.6 tiles/s, ETA ~?s
  [4257/24611] tile (-129,61): 1 sites (1 new) — 2715s elapsed, 1.6 tiles/s, ETA ~?s
  [4258/24611] tile (-128,61): 0 sites (0 new) — 2716s elapsed, 1.6 tiles/s, ETA ~?s
  [4259/24611] tile (-127,61): 0 sites (0 new) — 2716s elapsed, 1.6 tiles/s, ETA ~?s
  [4260/24611] tile (-126,61): 0 sites (0 new) — 2717s elapsed, 1.6 tiles/s, ETA ~?s
  [4261/24611] tile (-125,61): 0 sites (0 new) — 2717s elapsed, 1.6 tiles/s, ETA ~?s
  [4262/24611] tile (-124,61): 1 sites (1 new) — 2718s elapsed, 1.6 tiles/s, ETA ~?s
  [4263/24611] tile (-123,61): 0 sites (0 new) — 2718s elapsed, 1.6 tiles/s, ETA ~?s
  [4264/24611] tile (-122,61): 2 sites (2 new) — 2719s elapsed, 1.6 tiles/s, ETA ~?s
  [4265/24611] tile (-121,61): 2 sites (2 new) — 2719s elapsed, 1.6 tiles/s, ETA ~?s
  [4266/24611] tile (-120,61): 1 sites (1 new) — 2719s elapsed, 1.6 tiles/s, ETA ~?s
  [4267/24611] tile (-119,61): 1 sites (1 new) — 2720s elapsed, 1.6 tiles/s, ETA ~?s
  [4268/24611] tile (-118,61): 1 sites (1 new) — 2721s elapsed, 1.6 tiles/s, ETA ~?s
  [4269/24611] tile (-117,61): 0 sites (0 new) — 2721s elapsed, 1.6 tiles/s, ETA ~?s
  [4270/24611] tile (-116,61): 0 sites (0 new) — 2721s elapsed, 1.6 tiles/s, ETA ~?s
  [4271/24611] tile (-115,61): 0 sites (0 new) — 2721s elapsed, 1.6 tiles/s, ETA ~?s
  [4272/24611] tile (-114,61): 3 sites (3 new) — 2722s elapsed, 1.6 tiles/s, ETA ~?s
  [4273/24611] tile (-113,61): 2 sites (2 new) — 2722s elapsed, 1.6 tiles/s, ETA ~?s
  [4274/24611] tile (-112,61): 0 sites (0 new) — 2723s elapsed, 1.6 tiles/s, ETA ~?s
  [4275/24611] tile (-111,61): 0 sites (0 new) — 2723s elapsed, 1.6 tiles/s, ETA ~?s
  [4276/24611] tile (-110,61): 0 sites (0 new) — 2724s elapsed, 1.6 tiles/s, ETA ~?s
  [4277/24611] tile (-109,61): 0 sites (0 new) — 2724s elapsed, 1.6 tiles/s, ETA ~?s
  [4278/24611] tile (-108,61): 0 sites (0 new) — 2724s elapsed, 1.6 tiles/s, ETA ~?s
  [4279/24611] tile (-107,61): 0 sites (0 new) — 2725s elapsed, 1.6 tiles/s, ETA ~?s
  [4280/24611] tile (-106,61): 0 sites (0 new) — 2725s elapsed, 1.6 tiles/s, ETA ~?s
  [4281/24611] tile (-105,61): 0 sites (0 new) — 2725s elapsed, 1.6 tiles/s, ETA ~?s
  [4282/24611] tile (-104,61): 0 sites (0 new) — 2726s elapsed, 1.6 tiles/s, ETA ~?s
  [4283/24611] tile (-103,61): 0 sites (0 new) — 2726s elapsed, 1.6 tiles/s, ETA ~?s
  [4284/24611] tile (-102,61): 0 sites (0 new) — 2727s elapsed, 1.6 tiles/s, ETA ~?s
  [4285/24611] tile (-101,61): 1 sites (1 new) — 2727s elapsed, 1.6 tiles/s, ETA ~?s
  [4286/24611] tile (-100,61): 0 sites (0 new) — 2727s elapsed, 1.6 tiles/s, ETA ~?s
  [4287/24611] tile (-99,61): 0 sites (0 new) — 2727s elapsed, 1.6 tiles/s, ETA ~?s
  [4288/24611] tile (-98,61): 0 sites (0 new) — 2728s elapsed, 1.6 tiles/s, ETA ~?s
  [4289/24611] tile (-97,61): 1 sites (1 new) — 2728s elapsed, 1.6 tiles/s, ETA ~?s
  [4290/24611] tile (-96,61): 0 sites (0 new) — 2728s elapsed, 1.6 tiles/s, ETA ~?s
  [4291/24611] tile (-95,61): 2 sites (2 new) — 2729s elapsed, 1.6 tiles/s, ETA ~?s
  [4292/24611] tile (-94,61): 0 sites (0 new) — 2729s elapsed, 1.6 tiles/s, ETA ~?s
  [4293/24611] tile (-93,61): 0 sites (0 new) — 2729s elapsed, 1.6 tiles/s, ETA ~?s
  [4294/24611] tile (-81,61): 0 sites (0 new) — 2729s elapsed, 1.6 tiles/s, ETA ~?s
  [4295/24611] tile (-80,61): 0 sites (0 new) — 2730s elapsed, 1.6 tiles/s, ETA ~?s
  [4296/24611] tile (-79,61): 1 sites (1 new) — 2730s elapsed, 1.6 tiles/s, ETA ~?s
  [4297/24611] tile (-78,61): 3 sites (3 new) — 2731s elapsed, 1.6 tiles/s, ETA ~?s
  [4298/24611] tile (-77,61): 0 sites (0 new) — 2731s elapsed, 1.6 tiles/s, ETA ~?s
  [4299/24611] tile (-76,61): 0 sites (0 new) — 2731s elapsed, 1.6 tiles/s, ETA ~?s
  [4300/24611] tile (-75,61): 4 sites (4 new) — 2732s elapsed, 1.6 tiles/s, ETA ~?s
  [4301/24611] tile (-74,61): 1 sites (1 new) — 2733s elapsed, 1.6 tiles/s, ETA ~?s
  [4302/24611] tile (-73,61): 0 sites (0 new) — 2734s elapsed, 1.6 tiles/s, ETA ~?s
  [4303/24611] tile (-72,61): 2 sites (2 new) — 2735s elapsed, 1.6 tiles/s, ETA ~?s
  [4304/24611] tile (-71,61): 0 sites (0 new) — 2735s elapsed, 1.6 tiles/s, ETA ~?s
  [4305/24611] tile (-70,61): 3 sites (3 new) — 2736s elapsed, 1.6 tiles/s, ETA ~?s
  [4306/24611] tile (-68,61): 0 sites (0 new) — 2736s elapsed, 1.6 tiles/s, ETA ~?s
  [4307/24611] tile (-67,61): 0 sites (0 new) — 2737s elapsed, 1.6 tiles/s, ETA ~?s
  [4308/24611] tile (-50,61): 5 sites (5 new) — 2738s elapsed, 1.6 tiles/s, ETA ~?s
  [4309/24611] tile (-49,61): 5 sites (5 new) — 2738s elapsed, 1.6 tiles/s, ETA ~?s
  [4310/24611] tile (-48,61): 0 sites (0 new) — 2739s elapsed, 1.6 tiles/s, ETA ~?s
  [4311/24611] tile (-47,61): 2 sites (2 new) — 2739s elapsed, 1.6 tiles/s, ETA ~?s
  [4312/24611] tile (-46,61): 11 sites (11 new) — 2740s elapsed, 1.6 tiles/s, ETA ~?s
  [4313/24611] tile (-45,61): 1 sites (0 new) — 2740s elapsed, 1.6 tiles/s, ETA ~?s
  [4314/24611] tile (-44,61): 0 sites (0 new) — 2740s elapsed, 1.6 tiles/s, ETA ~?s
  [4315/24611] tile (-43,61): 2 sites (2 new) — 2741s elapsed, 1.6 tiles/s, ETA ~?s
  [4316/24611] tile (4,61): 19 sites (19 new) — 2742s elapsed, 1.6 tiles/s, ETA ~?s
  [4317/24611] tile (5,61): 189 sites (189 new) — 2747s elapsed, 1.6 tiles/s, ETA ~?s
  [4318/24611] tile (6,61): 133 sites (133 new) — 2749s elapsed, 1.6 tiles/s, ETA ~?s
  [4319/24611] tile (7,61): 75 sites (75 new) — 2751s elapsed, 1.6 tiles/s, ETA ~?s
  [4320/24611] tile (8,61): 44 sites (44 new) — 2752s elapsed, 1.6 tiles/s, ETA ~?s
  [4321/24611] tile (9,61): 63 sites (63 new) — 2754s elapsed, 1.6 tiles/s, ETA ~?s
  [4322/24611] tile (10,61): 60 sites (60 new) — 2757s elapsed, 1.6 tiles/s, ETA ~?s
  [4323/24611] tile (11,61): 38 sites (38 new) — 2758s elapsed, 1.6 tiles/s, ETA ~?s
  [4324/24611] tile (12,61): 40 sites (40 new) — 2759s elapsed, 1.6 tiles/s, ETA ~?s
  [4325/24611] tile (13,61): 58 sites (57 new) — 2760s elapsed, 1.6 tiles/s, ETA ~?s
  [4326/24611] tile (14,61): 124 sites (124 new) — 2762s elapsed, 1.6 tiles/s, ETA ~?s
  [4327/24611] tile (15,61): 111 sites (111 new) — 2764s elapsed, 1.6 tiles/s, ETA ~?s
  [4328/24611] tile (16,61): 732 sites (731 new) — 2768s elapsed, 1.6 tiles/s, ETA ~?s
  [4329/24611] tile (17,61): 1098 sites (1098 new) — 2772s elapsed, 1.6 tiles/s, ETA ~?s
  [4330/24611] tile (21,61): 476 sites (476 new) — 2777s elapsed, 1.6 tiles/s, ETA ~?s
  [4331/24611] tile (22,61): 229 sites (229 new) — 2780s elapsed, 1.6 tiles/s, ETA ~?s
  [4332/24611] tile (23,61): 294 sites (294 new) — 2784s elapsed, 1.6 tiles/s, ETA ~?s
  [4333/24611] tile (24,61): 187 sites (187 new) — 2788s elapsed, 1.6 tiles/s, ETA ~?s
  [4334/24611] tile (25,61): 106 sites (106 new) — 2790s elapsed, 1.6 tiles/s, ETA ~?s
  [4335/24611] tile (26,61): 80 sites (80 new) — 2792s elapsed, 1.6 tiles/s, ETA ~?s
  [4336/24611] tile (27,61): 83 sites (83 new) — 2796s elapsed, 1.6 tiles/s, ETA ~?s
  [4337/24611] tile (28,61): 184 sites (184 new) — 2799s elapsed, 1.5 tiles/s, ETA ~?s
  [4338/24611] tile (29,61): 117 sites (117 new) — 2801s elapsed, 1.5 tiles/s, ETA ~?s
  [4339/24611] tile (30,61): 98 sites (97 new) — 2804s elapsed, 1.5 tiles/s, ETA ~?s
  [4340/24611] tile (31,61): 45 sites (45 new) — 2805s elapsed, 1.5 tiles/s, ETA ~?s
  [4341/24611] tile (32,61): 78 sites (77 new) — 2806s elapsed, 1.5 tiles/s, ETA ~?s
  [4342/24611] tile (33,61): 76 sites (76 new) — 2808s elapsed, 1.5 tiles/s, ETA ~?s
  [4343/24611] tile (34,61): 132 sites (132 new) — 2811s elapsed, 1.5 tiles/s, ETA ~?s
  [4344/24611] tile (35,61): 45 sites (45 new) — 2812s elapsed, 1.5 tiles/s, ETA ~?s
  [4345/24611] tile (36,61): 148 sites (148 new) — 2813s elapsed, 1.5 tiles/s, ETA ~?s
  [4346/24611] tile (37,61): 26 sites (26 new) — 2814s elapsed, 1.5 tiles/s, ETA ~?s
  [4347/24611] tile (38,61): 163 sites (163 new) — 2817s elapsed, 1.5 tiles/s, ETA ~?s
  [4348/24611] tile (39,61): 63 sites (63 new) — 2818s elapsed, 1.5 tiles/s, ETA ~?s
  [4349/24611] tile (40,61): 31 sites (31 new) — 2819s elapsed, 1.5 tiles/s, ETA ~?s
  [4350/24611] tile (41,61): 105 sites (105 new) — 2820s elapsed, 1.5 tiles/s, ETA ~?s
  [4351/24611] tile (42,61): 305 sites (305 new) — 2823s elapsed, 1.5 tiles/s, ETA ~?s
  [4352/24611] tile (43,61): 43 sites (43 new) — 2824s elapsed, 1.5 tiles/s, ETA ~?s
  [4353/24611] tile (44,61): 11 sites (11 new) — 2825s elapsed, 1.5 tiles/s, ETA ~?s
  [4354/24611] tile (45,61): 112 sites (112 new) — 2827s elapsed, 1.5 tiles/s, ETA ~?s
  [4355/24611] tile (46,61): 269 sites (269 new) — 2829s elapsed, 1.5 tiles/s, ETA ~?s
  [4356/24611] tile (47,61): 87 sites (87 new) — 2830s elapsed, 1.5 tiles/s, ETA ~?s
  [4357/24611] tile (48,61): 77 sites (77 new) — 2831s elapsed, 1.5 tiles/s, ETA ~?s
  [4358/24611] tile (49,61): 8 sites (8 new) — 2831s elapsed, 1.5 tiles/s, ETA ~?s
  [4359/24611] tile (50,61): 92 sites (92 new) — 2833s elapsed, 1.5 tiles/s, ETA ~?s
  [4360/24611] tile (51,61): 34 sites (34 new) — 2834s elapsed, 1.5 tiles/s, ETA ~?s
  [4361/24611] tile (52,61): 29 sites (29 new) — 2835s elapsed, 1.5 tiles/s, ETA ~?s
  [4362/24611] tile (53,61): 29 sites (29 new) — 2836s elapsed, 1.5 tiles/s, ETA ~?s
  [4363/24611] tile (54,61): 27 sites (27 new) — 2837s elapsed, 1.5 tiles/s, ETA ~?s
  [4364/24611] tile (55,61): 5 sites (5 new) — 2837s elapsed, 1.5 tiles/s, ETA ~?s
  [4365/24611] tile (56,61): 6 sites (6 new) — 2838s elapsed, 1.5 tiles/s, ETA ~?s
  [4366/24611] tile (57,61): 21 sites (21 new) — 2839s elapsed, 1.5 tiles/s, ETA ~?s
  [4367/24611] tile (58,61): 1 sites (0 new) — 2839s elapsed, 1.5 tiles/s, ETA ~?s
  [4368/24611] tile (59,61): 2 sites (2 new) — 2840s elapsed, 1.5 tiles/s, ETA ~?s
  [4369/24611] tile (60,61): 9 sites (9 new) — 2841s elapsed, 1.5 tiles/s, ETA ~?s
  [4370/24611] tile (61,61): 6 sites (6 new) — 2841s elapsed, 1.5 tiles/s, ETA ~?s
  [4371/24611] tile (62,61): 13 sites (13 new) — 2842s elapsed, 1.5 tiles/s, ETA ~?s
  [4372/24611] tile (63,61): 7 sites (6 new) — 2842s elapsed, 1.5 tiles/s, ETA ~?s
  [4373/24611] tile (64,61): 6 sites (6 new) — 2843s elapsed, 1.5 tiles/s, ETA ~?s
  [4374/24611] tile (65,61): 0 sites (0 new) — 2844s elapsed, 1.5 tiles/s, ETA ~?s
  [4375/24611] tile (66,61): 3 sites (3 new) — 2844s elapsed, 1.5 tiles/s, ETA ~?s
  [4376/24611] tile (67,61): 8 sites (8 new) — 2845s elapsed, 1.5 tiles/s, ETA ~?s
  [4377/24611] tile (68,61): 14 sites (14 new) — 2845s elapsed, 1.5 tiles/s, ETA ~?s
  [4378/24611] tile (69,61): 9 sites (8 new) — 2846s elapsed, 1.5 tiles/s, ETA ~?s
  [4379/24611] tile (70,61): 4 sites (4 new) — 2847s elapsed, 1.5 tiles/s, ETA ~?s
  [4380/24611] tile (71,61): 8 sites (8 new) — 2847s elapsed, 1.5 tiles/s, ETA ~?s
  [4381/24611] tile (72,61): 13 sites (13 new) — 2848s elapsed, 1.5 tiles/s, ETA ~?s
  [4382/24611] tile (73,61): 15 sites (15 new) — 2849s elapsed, 1.5 tiles/s, ETA ~?s
  [4383/24611] tile (74,61): 7 sites (7 new) — 2850s elapsed, 1.5 tiles/s, ETA ~?s
  [4384/24611] tile (75,61): 10 sites (10 new) — 2850s elapsed, 1.5 tiles/s, ETA ~?s
  [4385/24611] tile (76,61): 3 sites (3 new) — 2851s elapsed, 1.5 tiles/s, ETA ~?s
  [4386/24611] tile (77,61): 1 sites (1 new) — 2852s elapsed, 1.5 tiles/s, ETA ~?s
  [4387/24611] tile (78,61): 1 sites (1 new) — 2853s elapsed, 1.5 tiles/s, ETA ~?s
  [4388/24611] tile (79,61): 3 sites (3 new) — 2854s elapsed, 1.5 tiles/s, ETA ~?s
  [4389/24611] tile (80,61): 5 sites (5 new) — 2854s elapsed, 1.5 tiles/s, ETA ~?s
  [4390/24611] tile (81,61): 0 sites (0 new) — 2854s elapsed, 1.5 tiles/s, ETA ~?s
  [4391/24611] tile (82,61): 1 sites (1 new) — 2855s elapsed, 1.5 tiles/s, ETA ~?s
  [4392/24611] tile (83,61): 0 sites (0 new) — 2855s elapsed, 1.5 tiles/s, ETA ~?s
  [4393/24611] tile (84,61): 0 sites (0 new) — 2855s elapsed, 1.5 tiles/s, ETA ~?s
  [4394/24611] tile (85,61): 0 sites (0 new) — 2856s elapsed, 1.5 tiles/s, ETA ~?s
  [4395/24611] tile (86,61): 0 sites (0 new) — 2856s elapsed, 1.5 tiles/s, ETA ~?s
  [4396/24611] tile (87,61): 0 sites (0 new) — 2856s elapsed, 1.5 tiles/s, ETA ~?s
  [4397/24611] tile (88,61): 1 sites (1 new) — 2857s elapsed, 1.5 tiles/s, ETA ~?s
  [4398/24611] tile (89,61): 4 sites (4 new) — 2857s elapsed, 1.5 tiles/s, ETA ~?s
  [4399/24611] tile (90,61): 2 sites (2 new) — 2858s elapsed, 1.5 tiles/s, ETA ~?s
  [4400/24611] tile (91,61): 1 sites (1 new) — 2858s elapsed, 1.5 tiles/s, ETA ~?s
  [4401/24611] tile (92,61): 2 sites (2 new) — 2859s elapsed, 1.5 tiles/s, ETA ~?s
  [4402/24611] tile (93,61): 3 sites (3 new) — 2860s elapsed, 1.5 tiles/s, ETA ~?s
  [4403/24611] tile (94,61): 2 sites (2 new) — 2860s elapsed, 1.5 tiles/s, ETA ~?s
  [4404/24611] tile (95,61): 0 sites (0 new) — 2860s elapsed, 1.5 tiles/s, ETA ~?s
  [4405/24611] tile (96,61): 2 sites (2 new) — 2861s elapsed, 1.5 tiles/s, ETA ~?s
  [4406/24611] tile (97,61): 0 sites (0 new) — 2861s elapsed, 1.5 tiles/s, ETA ~?s
  [4407/24611] tile (98,61): 0 sites (0 new) — 2862s elapsed, 1.5 tiles/s, ETA ~?s
  [4408/24611] tile (99,61): 0 sites (0 new) — 2862s elapsed, 1.5 tiles/s, ETA ~?s
  [4409/24611] tile (100,61): 1 sites (1 new) — 2862s elapsed, 1.5 tiles/s, ETA ~?s
  [4410/24611] tile (101,61): 0 sites (0 new) — 2863s elapsed, 1.5 tiles/s, ETA ~?s
  [4411/24611] tile (102,61): 1 sites (1 new) — 2863s elapsed, 1.5 tiles/s, ETA ~?s
  [4412/24611] tile (103,61): 0 sites (0 new) — 2863s elapsed, 1.5 tiles/s, ETA ~?s
  [4413/24611] tile (104,61): 0 sites (0 new) — 2864s elapsed, 1.5 tiles/s, ETA ~?s
  [4414/24611] tile (105,61): 0 sites (0 new) — 2864s elapsed, 1.5 tiles/s, ETA ~?s
  [4415/24611] tile (106,61): 0 sites (0 new) — 2864s elapsed, 1.5 tiles/s, ETA ~?s
  [4416/24611] tile (107,61): 0 sites (0 new) — 2865s elapsed, 1.5 tiles/s, ETA ~?s
  [4417/24611] tile (108,61): 2 sites (2 new) — 2865s elapsed, 1.5 tiles/s, ETA ~?s
  [4418/24611] tile (109,61): 0 sites (0 new) — 2865s elapsed, 1.5 tiles/s, ETA ~?s
  [4419/24611] tile (110,61): 0 sites (0 new) — 2866s elapsed, 1.5 tiles/s, ETA ~?s
  [4420/24611] tile (111,61): 0 sites (0 new) — 2867s elapsed, 1.5 tiles/s, ETA ~?s
  [4421/24611] tile (112,61): 0 sites (0 new) — 2868s elapsed, 1.5 tiles/s, ETA ~?s
  [4422/24611] tile (113,61): 2 sites (2 new) — 2868s elapsed, 1.5 tiles/s, ETA ~?s
  [4423/24611] tile (114,61): 1 sites (1 new) — 2868s elapsed, 1.5 tiles/s, ETA ~?s
  [4424/24611] tile (115,61): 0 sites (0 new) — 2869s elapsed, 1.5 tiles/s, ETA ~?s
  [4425/24611] tile (116,61): 2 sites (2 new) — 2869s elapsed, 1.5 tiles/s, ETA ~?s
  [4426/24611] tile (117,61): 5 sites (5 new) — 2871s elapsed, 1.5 tiles/s, ETA ~?s
  [4427/24611] tile (118,61): 0 sites (0 new) — 2871s elapsed, 1.5 tiles/s, ETA ~?s
  [4428/24611] tile (119,61): 2 sites (2 new) — 2872s elapsed, 1.5 tiles/s, ETA ~?s
  [4429/24611] tile (120,61): 1 sites (1 new) — 2872s elapsed, 1.5 tiles/s, ETA ~?s
